taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled
2728369548	Archaea	Finished	"Anaerobic digester sludge microbial communities from Brisbane, Australia"	Methanosarcinales archaeon Methan_02	The University of Queensland	2728369548	Euryarchaeota	Methanomicrobia	Methanosarcinales	unclassified	unclassified	Methanosarcinales archaeon Methan_02	2446685	2708
2684622702	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius GG12-C01-08	"University of Illinois, Urbana-Champaign"	2684622702	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2223532	2464
2264867069	Archaea	Permanent Draft	GEBA-MDM	Nanoarchaeota archaeon SCGC AAA011-L22 (contamination screened) (DUSEL_001_192)	DOE Joint Genome Institute (JGI)	2264867069	Nanoarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	348121	495
2619618952	Archaea	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Aigarchaeota archaeon JGI MDM2 JNZ-1-G18 (contamination screened)	DOE Joint Genome Institute (JGI)	2619618952	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	498791	553
2609459637	Archaea	Draft	Rare microbiome of the Anoxic Marine Zones of the Pacific Ocean	Marine Benthic Group A archaeon SCGC AD-613-B23 (contamination screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2609459637	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	911337	985
2681813129	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 3.H.A.2.6	"University of Illinois, Urbana-Champaign"	2681813129	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4006447	3484
646564555	Archaea	Finished	"CSP_788459, Alkaliphilic Haloarchaeon"	Natrialba magadii ATCC 43099	DOE Joint Genome Institute (JGI)	646564555	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrialba	Natrialba magadii	4443643	4364
2554235487	Archaea	Permanent Draft	Haloarchaeal genomes	"Halorubrum distributum VKM B-1733, 1-M"	"University of California, Davis"	2554235487	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum distributum	3307369	3182
2506783047	Archaea	Finished	Genome sequencing of novel haloarchaea from Deep Lake: an extremely cold and hypersaline Antarctic lake	Halobacterium sp. DL1	DOE Joint Genome Institute (JGI)	2506783047	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium sp. DL1	3162560	3367
2512875007	Archaea	Permanent Draft	"Hypersaline water microbial communities from Lake Tyrrell, Victoria, Australia"	Halonotius sp. J07HN4 (version 2)	J. Craig Venter Institute (JCVI)	2512875007	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halonotius	Halonotius sp. J07HN4	2888659	3287
2718217674	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassified Bathyarchaeota JZ bin_36.3	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2718217674	Candidatus Bathyarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1320416	1428
643348525	Archaea	Finished	Candidatus Methanosphaerula palustris E1-9c	"Methanosphaerula palustris E1-9c, DSM 19958"	DOE Joint Genome Institute (JGI)	643348525	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanosphaerula	Methanosphaerula palustris	2922917	2859
2651870295	Archaea	Draft	"Water column microbial communities from Red Sea, Saudi Arabia"	Unclassified euryarchaeota (Marine Group II) REDSEA-S19_B7N8	King Abdullah University of Science and Technology	2651870295	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1184305	1226
2684622729	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius NG05B_CO5_08	"University of Illinois, Urbana-Champaign"	2684622729	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2178872	2409
644736373	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Halorhabdus utahensis AX-2, DSM 12940"	DOE Joint Genome Institute (JGI)	644736373	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus	Halorhabdus utahensis	3116795	3076
2728369336	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Archaeoglobus sp. JdFR-33	DOE Joint Genome Institute (JGI)	2728369336	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus sp. JdFR-33	478535	581
643886144	Archaea	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Methanobrevibacter smithii DSM 2375	Washington University in St. Louis	643886144	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	1704865	1748
2505313008	Archaea	Permanent Draft	YNP Site 4 Thermoproteales Type II	Thermoproteales Type II	Montana State University	2505313008	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	unclassified	unclassified	3103478	4162
2502171174	Archaea	Permanent Draft	"Halococcus hamelinensis 100A6, JCM 12892"	Halococcus hamelinensis 100A6	University of New South Wales	2502171174	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	Halococcus hamelinensis	3133046	3198
2728369314	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Archaeoglobus sp. JdFR-28	DOE Joint Genome Institute (JGI)	2728369314	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus sp. JdFR-28	752164	806
2264867268	Archaea	Permanent Draft	GEBA-MDM	Crenarchaeota archaeon SCGC AAA471-L13 (contamination screened) (GBS-N_001_22)	DOE Joint Genome Institute (JGI)	2264867268	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	833677	1009
2582580504	Archaea	Permanent Draft	Haloterrigena jeotgali A29	Haloterrigena jeotgali A29	Korea Basic Science Institute (KBSI)	2582580504	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena jeotgali	4131621	4342
2554235477	Archaea	Permanent Draft	Haloarchaeal genomes	Natronococcus amylolyticus DSM 10524	"University of California, Davis"	2554235477	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronococcus	Natronococcus amylolyticus	4416525	4368
2663762667	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Euryarchaeota archaeon SCGC AC-312_P18 - v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2663762667	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Euryarchaeota archaeon SCGC AC-312_P18	204479	227
2657245293	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-312_A11 - v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2657245293	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-312_A11	613249	750
2681813407	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA261D19	King Abdullah University of Science and Technology	2681813407	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	candidate divison MSBL1 archaeon SCGC-AAA261D19	673667	846
2728369539	Archaea	Finished	Complete genome of Methanobacterium congolense Buetzberg	Methanobacterium congolense Buetzberg	"Center for Biotechnology (CeBiTec), Bielefeld Univeristy"	2728369539	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium congolense	2469575	2430
2518645542	Archaea	Permanent Draft	Methanoflorens stordalenmirensis	Methanoflorens stordalenmirensis (Draft_v4.3.2)	Australian Centre for Ecogenomics	2518645542	Euryarchaeota	Methanomicrobia	unclassified	unclassified	unclassified	unclassified	2064259	2428
2708742547	Archaea	Draft	"Soil microbial communities from Rifle, Colorado, USA"	Euryarchaeota archaeon RBG_13_31_8	DOE Joint Genome Institute (JGI)	2708742547	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Euryarchaeota archaeon RBG_13_31_8	1562518	2048
646564548	Archaea	Finished	"CSP_787660, Methanoarchaea"	Methanocaldococcus sp. FS406-22	DOE Joint Genome Institute (JGI)	646564548	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus sp. FS406-22	1773136	1893
2537561864	Archaea	Permanent Draft	Haloferax sp. ATCC BAA-646	Haloferax sp. GUBF-3	"University of California, Davis"	2537561864	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax sp. ATCC BAA-646	3609529	3626
2510065005	Archaea	Permanent Draft	A Proposal To Finish The Genome Of Desulfoglaeba alkanexedens And To Sequence A Thermococcus Strain	Thermococcus sp. PK	DOE Joint Genome Institute (JGI)	2510065005	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp. PK	2176573	2621
2506520044	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Natronococcus occultus SP4, DSM 3396"	DOE Joint Genome Institute (JGI)	2506520044	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronococcus	Natronococcus occultus	4314118	4376
2554235509	Archaea	Permanent Draft	Haloarchaeal genomes	Halorubrum terrestre JCM 10247	"University of California, Davis"	2554235509	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum terrestre	3376225	3299
2634166298	Archaea	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Methanoculleus thermophilus DSM 2373	DOE Joint Genome Institute (JGI)	2634166298	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	Methanoculleus thermophilus	2217720	2320
638341092	Archaea	Finished	Ferroplasma acidarmanus fer1	Ferroplasma acidarmanus Fer1	DOE Joint Genome Institute (JGI)	638341092	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma	Ferroplasma acidarmanus	1865438	1742
2698536758	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Micrarchaeota archaeon_FK.AMD.2014.bin.121	BGI-shenzhen	2698536758	Candidatus Micrarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	800407	942
2264867023	Archaea	Permanent Draft	Yellowstone Metagenome Project: Biological Metagenomics and Bio-inspired Energy	Crenarchaeota archaeon SCGC AAA261-F05 (unscreened)	DOE Joint Genome Institute (JGI)	2264867023	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA261-F05	716004	971
2684622717	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius NG05B_C06_04	"University of Illinois, Urbana-Champaign"	2684622717	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2185136	2440
2681813389	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA382K21	King Abdullah University of Science and Technology	2681813389	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	candidate divison MSBL1 archaeon SCGC-AAA382K21	258290	282
2660238811	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-312_G05 - v2 (unscreened)	DOE Joint Genome Institute (JGI)	2660238811	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-312_G05	198386	271
2524023114	Archaea	Permanent Draft	mesopelagic bacterioplankton	Marine Group I thaumarchaeote sp. SCGC AAA008-G03 (unscreened)	Marine Biological Laboratory	2524023114	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA008-G03	364315	674
2667527756	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 3.H.A.2.8	"University of Illinois, Urbana-Champaign"	2667527756	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	3997433	3501
2630968972	Archaea	Permanent Draft	Methanococcoides methylutens DSM 2657 Genome sequencing	Methanococcoides methylutens DSM 2657	King Abdullah University of Science and Technology	2630968972	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides methylutens	2508511	2527
638154502	Archaea	Finished	"Archaeoglobus fulgidus VC-16, DSM 4304"	"Archaeoglobus fulgidus VC-16, DSM 4304"	J. Craig Venter Institute (JCVI)	638154502	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus	2178400	2519
2687453664	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-312_O02v2 (unscreened)	DOE Joint Genome Institute (JGI)	2687453664	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-312_O02	134549	183
2693429898	Archaea	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Halohasta litchfieldiae DSM 22187	DOE Joint Genome Institute (JGI)	2693429898	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halohasta	Halohasta litchfieldiae	3284590	3489
640753034	Archaea	Finished	5 mesophilic methanococci Proposal  0179-051115	Methanococcus aeolicus Nankai-3	DOE Joint Genome Institute (JGI)	640753034	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus aeolicus	1569500	1554
638154504	Archaea	Finished	Halobacterium sp. NRC-1	Halobacterium salinarum NRC-1	"University of Massachusetts, University of Washington"	638154504	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium salinarum	2571010	2728
2728369528	Archaea	Permanent Draft	"Acid Mine Drainage (AMD) microbial and viral communities from Richmond mine, Iron Mountain, CA"	Thermoplasmatales archaeon A-plasma	"University of California, Berkeley"	2728369528	Euryarchaeota	Thermoplasmata	Thermoplasmatales	unclassified	unclassified	Thermoplasmatales archaeon A-plasma	1954892	2303
2527291500	Archaea	Permanent Draft	GEBA-MDM	Thaumarchaeota archaeon SCGC AAA007-O23 (contamination screened) (TG_002_783)	DOE Joint Genome Institute (JGI)	2527291500	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1104502	1399
2502422326	Archaea	Permanent Draft	"Hypersaline water microbial communities from Lake Tyrrell, Victoria, Australia"	Candidatus Nanosalina sp. J07AB43 (J07NFR43)	"University of California, San Diego"	2502422326	Candidatus Nanohaloarchaeota	Nanohaloarchaea	unclassified	unclassified	Candidatus Nanosalina	Candidatus Nanosalina sp. J07AB43	1227157	1739
2639762995	Archaea	Permanent Draft	Comparative genomics of halotolerant thaumarchaea in brine-seawater interface of Red Sea's brine pools	Marine Group I thaumarchaeote SCGC AAA799-O18 (unscreened)	King Abdullah University of Science and Technology	2639762995	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Marine Group I thaumarchaeote SCGC AAA799-O18	522768	724
2681813119	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 1.H.A.2.7	"University of Illinois, Urbana-Champaign"	2681813119	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4116665	3641
640427135	Archaea	Finished	Pyrobaculum genomes	"Pyrobaculum arsenaticum PZ6, DSM 13514"	DOE Joint Genome Institute (JGI)	640427135	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum	2121076	2410
2529293002	Archaea	Permanent Draft	Natronolimnobius innermongolicus JCM 12255	Natronolimnobius innermongolicus JCM 12255	"University of California, Davis"	2529293002	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronolimnobius	Natronolimnobius innermongolicus	4588634	4449
2721755895	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassified Candidatus Aenigmarchaeota GMQ bin_18-1	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2721755895	Candidatus Aenigmarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	560518	710
2645727876	Archaea	Permanent Draft	Thermococcus sp. EP1	Thermococcus sp. EP1	"Third Institute of Oceanography, State Oceanic Administration"	2645727876	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp. EP1	1811638	2034
