taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Genome Size   * assembled	Gene Count   * assembled
643348554	Bacteria	Finished	Geobacter daltonii FRC32	Geobacter daltonii FRC32	DOE Joint Genome Institute JGI	643348554	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	4304501	3894
642555110	Bacteria	Finished	Brucella abortus S19	Brucella abortus S19	Virginia Bioinformatics Institute	642555110	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	3283936	3066
648028019	Bacteria	Finished	Corynebacterium pseudotuberculosis FRC41	Corynebacterium pseudotuberculosis FRC41	Bielefeld University	648028019	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2337913	2171
650716070	Bacteria	Finished	Paenibacillus mucilaginosus KNP414	Paenibacillus mucilaginosus KNP414	Zhejiang University	650716070	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	8663821	7956
650377986	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Weeksella virosa 9751, DSM 16922	DOE Joint Genome Institute JGI	650377986	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Weeksella	2272954	2125
640753043	Bacteria	Finished	Rickettsia akari Hartford	Rickettsia akari Hartford	University of Iowa	640753043	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	1231060	1295
644736338	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Capnocytophaga ochracea VPI 2845, DSM 7271	DOE Joint Genome Institute JGI	644736338	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	2612925	2252
641522630	Bacteria	Finished	Haemophilus somnus V	Histophilus somni 2336	DOE Joint Genome Institute JGI	641522630	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	2263857	2044
646564517	Bacteria	Finished	Candidatus Riesia pediculicola USDA	Candidatus Riesia pediculicola USDA	J. Craig Venter Institute JCVI	646564517	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Riesia	582127	595
644736346	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Cryptobacterium curtum 123, DSM 15641	DOE Joint Genome Institute JGI	644736346	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Cryptobacterium	1617804	1421
643348524	Bacteria	Finished	Candidatus Azobacteroides pseudotrichonymphae gv. CFP2	Candidatus Azobacteroides pseudotrichonymphae gv. CFP2	RIKEN	643348524	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	Candidatus Azobacteroides	1224919	894
2513237214	Bacteria	Finished	Genome Sequencing of Corynebacterium pseudotuberculosis  Rede Paraense de Genomica e Proteomica, Brazil	Corynebacterium pseudotuberculosis 267	Rede Paraense de Genomica e Proteomica	2513237214	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2337628	2209
650377931	Bacteria	Finished	Erwinia sp. Ejp617	Erwinia sp. Ejp617	National Instrumentation Center for Environmental Management Korea, Kangwon National University	650377931	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	3957675	3769
639633017	Bacteria	Finished	Campylobacter jejuni project  TIGR	Campylobacter jejuni jejuni sv. Penner 23/36 81176	J. Craig Venter Institute JCVI	639633017	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	1699052	1816
646564585	Bacteria	Finished	CSP_788277, Halothiobacillus neapolitanus and Thiomonas intermedia	Thiomonas intermedia K12	DOE Joint Genome Institute JGI	646564585	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Thiomonas	3462095	3321
637000260	Bacteria	Finished	Shewanella 2005	Shewanella sp. MR7	DOE Joint Genome Institute JGI	637000260	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	4799109	4172
646862328	Bacteria	Finished	Francisella tularensis tularensis NE061598	Francisella tularensis tularensis NE061598	University of Nebraska	646862328	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	1892681	1884
637000031	Bacteria	Finished	Bifidobacterium longum NCC2705	Bifidobacterium longum NCC2705	University of Georgia, Nestle Research Center	637000031	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	2260266	1805
646311966	Bacteria	Finished	Vibrio antiquarius Ex25	Vibrio antiquarius Ex25	Los Alamos National Laboratory	646311966	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	5089025	4676
641522661	Bacteria	Finished	Placeholder for Yersinia pseudotuberculosis	Yersinia pseudotuberculosis sv. O3 YPIII	Los Alamos National Laboratory, DOE Joint Genome Institute JGI	641522661	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	4689441	4298
637000193	Bacteria	Finished	Five Bacteria involved in Nitrification	Nitrobacter winogradskyi Nb255	DOE Joint Genome Institute JGI	637000193	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Nitrobacter	3402093	3215
639633010	Bacteria	Finished	Bifidobacterium adolescentis ATCC 15703	Bifidobacterium adolescentis ATCC 15703	Gifu University	639633010	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	2089645	1709
646311955	Bacteria	Finished	Staphylococcus aureus aureus ED98	Staphylococcus aureus aureus ED98	454 Life Sciences	646311955	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2847542	2772
2630968543	Bacteria	Finished	Escherichia coli VR50	Escherichia coli VR50	University of Queensland	2630968543	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5196066	5180
2511231161	Bacteria	Finished	Bacillus megaterium WSH002	Bacillus megaterium WSH002	Tianjin Biochip	2511231161	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5075293	5423
650377984	Bacteria	Finished	Vibrio furnissii 2510/74, NCTC 11218	Vibrio furnissii 2510/74, NCTC 11218	Agencourt Bioscience	650377984	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	4916408	4584
640427137	Bacteria	Finished	Rhizobium etli CFN 42, DSM 11541	Rhizobium etli CFN 42, DSM 11541	National Autonomous University of Mexico	640427137	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	6530228	6117
642555105	Bacteria	Finished	Alteromonas macleodii strains, University Miguel Hernandez, Spain	Alteromonas mediterranea DE	J. Craig Venter Institute JCVI	642555105	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	4412282	4128
2506520007	Bacteria	Finished	Genomics of four rapeseed plant growth promoting bacteria with antagonistic effect on plant pathogens.	Serratia plymuthica AS9	DOE Joint Genome Institute JGI	2506520007	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	5442880	5138
646311951	Bacteria	Finished	Rothia mucilaginosa DY18	Rothia mucilaginosa DY18	Osaka University	646311951	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	2264603	1965
2660238205	Bacteria	Finished	Genome sequencing of Bacillus subtilist strains to associate phenotype with changes on the level of genome sequences	Bacillus subtilis subtilis 168	Medical University of Gdansk	2660238205	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	4215619	4368
646564529	Bacteria	Finished	Enterobacter cloacae cloacae ATCC 13047	Enterobacter cloacae cloacae ATCC 13047	Nankai University	646564529	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	5598796	5627
643348504	Bacteria	Finished	Agrobacterium radiobacter K84	Agrobacterium radiobacter K84	University of Washington	643348504	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	7273300	6744
637000347	Bacteria	Finished	Xanthomonas oryzae pv oryzae MAFF 311018	Xanthomonas oryzae pv. oryzae MAFF 311018	National Institute of Agrobiological Sciences	637000347	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	4940217	4443
2501004205	Bacteria	Finished	Dinoroseobacter shibae	Dinoroseobacter shibae DFL12, DSM 16493	DOE Joint Genome Institute JGI	2501004205	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Dinoroseobacter	4417868	4244
640427127	Bacteria	Finished	Orientia tsutsugamushi Boryong	Orientia tsutsugamushi Boryong	Seoul National University	640427127	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Orientia	2127051	2180
637000064	Bacteria	Finished	Chlamydia trachomatis D/UW3/CX sv D	Chlamydia trachomatis sv. D D/UW3/CX	University of California, Berkeley	637000064	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1042519	941
640427133	Bacteria	Finished	Pseudomonas stutzeri A1501	Pseudomonas stutzeri A1501	Chinese Academy of Agricultural Sciences	640427133	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	4567418	4237
643348513	Bacteria	Finished	Bacillus cereus sequencing  TIGR	Bacillus cereus G9842	J. Craig Venter Institute JCVI	643348513	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5736823	5994
637000134	Bacteria	Finished	Helicobacter pylori J99	Helicobacter pylori J99	Genome Therapeutics	637000134	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	1643831	1541
2540341153	Bacteria	Finished	Whole genome sequences of three Treponema pallidum ssp. pertenue strains	Treponema pallidum pallidum DAL1	Baylor College of Medicine	2540341153	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	1139971	1112
2506210003	Bacteria	Finished	Sequencing Marinomonas  a multitalented marine bacterial genus	Marinomonas posidonica IVIAPo181	DOE Joint Genome Institute JGI	2506210003	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	3899940	3651
637000020	Bacteria	Finished	Bacillus halodurans C125	Bacillus halodurans C125	Japan Agency for MarineEarth Science and Technology	637000020	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	4202352	4239
2627854079	Bacteria	Finished	Methylobacterium oryzae CBMB20	Methylobacterium oryzae CBMB20	Korea Research Institute of Bioscience and Biotechnology	2627854079	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	6286629	5883
2619619112	Bacteria	Finished	Acholeplasma palmae J233	Acholeplasma palmae J233	Max Planck Institute	2619619112	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	1554229	1491
2588253734	Bacteria	Finished	Campylobacter iguaniorum 1485E	Campylobacter iguaniorum 1485E	Utrecht University	2588253734	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	1754638	1809
2667527493	Bacteria	Finished	Genome sequencing of Bacillus subtilist strains to associate phenotype with changes on the level of genome sequences	Bacillus subtilis subtilis PS832	Medical University of Gdansk	2667527493	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	4215367	4370
2510065016	Bacteria	Finished	Halorespiring Firmicutes WGS  Exploring genomic plasticity of closely related dedicated degraders with diverging ecophysiological features and bioremediating capacity	Dehalobacter restrictus DSM 9455	DOE Joint Genome Institute JGI	2510065016	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter	2943336	2908
646862338	Bacteria	Finished	Rickettsia prowazekii Rp22	Rickettsia prowazekii Rp22	Centre National de la Recherche Scientifique CNRS	646862338	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	1111612	990
642555168	Bacteria	Finished	Wolbachia endosymbiont of Culex quinquefasciatus Pel	Wolbachia endosymbiont of Culex quinquefasciatus Pel	Wellcome Trust Sanger Institute	642555168	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	1482455	1312
649633059	Bacteria	Finished	Ketogulonicigenium vulgare Y25	Ketogulonicigenium vulgare Y25	Beijing Institute of Biotechnology	649633059	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ketogulonicigenium	3288404	3287
2558860184	Bacteria	Finished	Streptococcus pneumoniae SPN strains, WTSI	Streptococcus pneumoniae SPN032672	Wellcome Trust Sanger Institute	2558860184	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2131190	2221
646862309	Bacteria	Finished	Bifidobacterium animalis lactis V9	Bifidobacterium animalis lactis V9	Inner Mongolia Light Industrial Institute of Research, China, Beijing Genomics Institute BGI, Shanghai Jiao Tong University, Inner Mongolia Agricultural University	646862309	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	1944050	1636
637000116	Bacteria	Finished	Frankia casuarinae CcI3 Sequencing	Frankia casuarinae CcI3	DOE Joint Genome Institute JGI	637000116	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	5433628	4621
2509276022	Bacteria	Finished	CSP_300131_795687	Mesorhizobium australicum WSM2073	DOE Joint Genome Institute JGI	2509276022	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	6200534	6080
2687453135	Bacteria	Finished	Mycobacterium tuberculosis CCDC5180 genome	Mycobacterium tuberculosis CCDC5180	Chinese National Human Genome Center at Shanghai, Chinese Center for Disease Control and Prevention	2687453135	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	4414346	4149
643348559	Bacteria	Finished	Helicobacter pylori P12	Helicobacter pylori P12	LudwigMaximiliansUniversity	643348559	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	1684038	1619
650377929	Bacteria	Finished	Enterococcus faecalis 62	Enterococcus faecalis 62	Eurofins Medigenomix GmbH	650377929	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	3100313	3094
642555127	Bacteria	Finished	CSP_777133	Elusimicrobium minutum Pei191	DOE Joint Genome Institute JGI	642555127	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	1643562	1596
637000216	Bacteria	Finished	Pseudoalteromonas atlantica T6c	Pseudoalteromonas atlantica T6c	DOE Joint Genome Institute JGI	637000216	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	5187005	4405
2597490031	Bacteria	Finished	Anthrax genome sequencing project  LANL	Bacillus anthracis BFV	Los Alamos National Laboratory	2597490031	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5504355	5856
2687453598	Bacteria	Finished	Polynucleobacter genome sequencing	Polynucleobacter wuianus QLWP1FAT50C4	University of Innsbruck, Beckman Coulter, Inc.	2687453598	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	2232205	2324
637000310	Bacteria	Finished	Synechococcus	Synechococcus sp. CC9605	DOE Joint Genome Institute JGI	637000310	Cyanobacteria	unclassified	Chroococcales	unclassified	Synechococcus	2510659	2760
644736351	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Desulfotomaculum acetoxidans 5575, DSM 771	DOE Joint Genome Institute JGI	644736351	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	4545624	4471
646564539	Bacteria	Finished	Lactobacillus crispatus ST1	Lactobacillus crispatus ST1	University of Helsinki	646564539	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	2043161	2100
641228479	Bacteria	Finished	Bordetella petrii DSM 12804	Bordetella petrii DSM 12804	University of Wuerzburg, Bielefeld University	641228479	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	5287950	5092
641228506	Bacteria	Finished	Salmonella enterica enterica sv Paratyphi B, SPB7	Salmonella enterica enterica sv. Paratyphi B SPB7	Washington University in St. Louis	641228506	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	4858887	5772
644736339	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Catenulispora acidiphila ID139908, DSM 44928	DOE Joint Genome Institute JGI	644736339	Actinobacteria	Actinobacteria	Catenulisporales	Catenulisporaceae	Catenulispora	10467782	9125
644736392	Bacteria	Finished	Mycoplasma conjunctivae HRC/581	Mycoplasma conjunctivae HRC/581	Microsynth AG Switzerland	644736392	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	846214	725
650716022	Bacteria	Finished	Chlamydophila pecorum E58	Chlamydophila pecorum E58	University of Maryland School of Medicine	650716022	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1106197	1029
641228498	Bacteria	Finished	Neisseria meningitidis 053442	Neisseria meningitidis sv. C 053442	Chinese National Human Genome Center, Microbial Genome Center	641228498	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	2153416	2116
643348549	Bacteria	Finished	Enterohemorrhagic isolate E. coli  JCVI	Escherichia coli O157:H7 EC4115	J. Craig Venter Institute JCVI	643348549	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5704171	5609
637000330	Bacteria	Finished	Tropheryma whipplei TW08/27	Tropheryma whipplei TW08/27	Wellcome Trust Sanger Institute, Stanford University	637000330	Actinobacteria	Actinobacteria	Micrococcales	unclassified	Tropheryma	925938	840
650716020	Bacteria	Finished	Carnobacterium sp. 174	Carnobacterium sp. 174	University of Gottingen	650716020	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	2685399	2566
639633007	Bacteria	Finished	Azoarcus sp. BH72	Azoarcus sp. BH72	MWGBiotech	639633007	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	4376040	4073
2540341165	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Pseudopropionibacterium propionicum F0230a	J. Craig Venter Institute JCVI	2540341165	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium	3449360	2996
651053077	Bacteria	Finished	Thiomonas sp. 3As	Thiomonas arsenitoxydans 3As	CEA Genoscope	651053077	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Thiomonas	3785534	3650
2508501070	Bacteria	Finished	CSP_300147_796038	Sphaerochaeta pleomorpha Grapes	DOE Joint Genome Institute JGI	2508501070	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	3590853	3283
650716031	Bacteria	Finished	Cupriavidus necator N1, ATCC 43291	Cupriavidus necator N1, ATCC 43291	University of Gottingen	650716031	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	8480857	7915
640069330	Bacteria	Finished	Facultative Metalreducing Gamma proteobacteria	Shewanella baltica OS155	DOE Joint Genome Institute JGI	640069330	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	5342896	4741
